Order_ID,Order_Date,Customer_Name,Age,Gender,County,Branch,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Salesperson,Customer_Type
ORD08153,2025-01-17,Joseph Kimani,31,Female,Uasin Gishu,Eldoret,Laptop,HP EliteBook,4,98000,5,372400.0,280512.18,91887.82,Visa,Alice,Returning
ORD08154,2025-02-03,Joy Mutiso,58,Female,Nairobi,Westlands,Accessories,AirPods Pro,2,36000,15,61200.0,42831.1,18368.9,M-Pesa,David,New
ORD08155,2025-09-14,Faith Mutiso,28,Female,Kisumu,Kisumu,Smartphone,Redmi Note 14,4,38000,10,136800.0,92414.12,44385.88,M-Pesa,Faith,Returning
ORD08156,2025-01-04,David Mwangi,58,Male,Uasin Gishu,Eldoret,Accessories,AirPods Pro,2,36000,15,61200.0,47155.96,14044.04,M-Pesa,Brian,New
ORD08157,2025-02-09,Ann Kamau,41,Male,Nairobi,Nairobi CBD,Laptop,MacBook Air M4,4,210000,15,714000.0,451389.11,262610.89,M-Pesa,Grace,New
ORD08158,2025-03-07,Ann Kamau,35,Male,Mombasa,Mombasa,Smartphone,iPhone 16,3,185000,5,527250.0,361307.14,165942.86,M-Pesa,Kevin,Returning
ORD08159,2025-02-26,Mercy Njoroge,25,Male,Nairobi,Westlands,TV,LG OLED 65 inch,1,195000,15,165750.0,108971.38,56778.62,Mastercard,John,Returning
ORD08160,2025-02-16,Joseph Mwangi,31,Female,Kisumu,Kisumu,Accessories,Power Bank,1,4200,10,3780.0,2487.35,1292.65,M-Pesa,Mercy,Returning
ORD08161,2025-12-19,Faith Maina,24,Male,Nakuru,Nakuru,Laptop,Lenovo ThinkPad,3,115000,15,293250.0,197730.59,95519.41,Cash,Grace,Returning
ORD08162,2025-10-03,Samuel Njoroge,55,Male,Nairobi,Nairobi CBD,Laptop,HP EliteBook,3,98000,0,294000.0,199953.89,94046.11,Mastercard,Alice,New
ORD08163,2025-04-09,Joy Kariuki,22,Male,Kiambu,Thika,TV,LG OLED 65 inch,4,195000,15,663000.0,517711.48,145288.52,Mastercard,Grace,Returning
ORD08164,2025-03-07,Samuel Kariuki,49,Male,Nairobi,Nairobi CBD,Accessories,AirPods Pro,3,36000,15,91800.0,60060.66,31739.34,Mastercard,John,New
ORD08165,2025-05-14,Alice Mutiso,60,Male,Kisumu,Kisumu,Smartphone,Samsung Galaxy S25,3,145000,0,435000.0,277875.73,157124.27,Cash,Kevin,New
ORD08166,2025-06-21,Joy Otieno,42,Male,Mombasa,Mombasa,Smartphone,Redmi Note 14,3,38000,10,102600.0,64013.59,38586.41,M-Pesa,Alice,New
ORD08167,2025-04-04,Lilian Wanjiku,44,Female,Nairobi,Westlands,Laptop,MacBook Air M4,4,210000,10,756000.0,463933.11,292066.89,Mastercard,Kevin,Returning
ORD08168,2025-01-03,Samuel Maina,23,Female,Nairobi,Nairobi CBD,Accessories,Wireless Mouse,2,2800,10,5040.0,3945.77,1094.23,M-Pesa,Faith,Returning
ORD08169,2025-09-15,Kevin Kariuki,65,Male,Kiambu,Thika,Smartphone,Redmi Note 14,2,38000,0,76000.0,53167.75,22832.25,Cash,Kevin,New
ORD08170,2025-03-04,Peter Kiptoo,25,Male,Kisumu,Kisumu,TV,Samsung 55 inch,1,82000,5,77900.0,56026.19,21873.81,Visa,David,Returning
ORD08171,2025-01-28,Grace Omondi,36,Female,Mombasa,Mombasa,Accessories,AirPods Pro,3,36000,10,97200.0,68608.1,28591.9,M-Pesa,David,New
ORD08172,2025-08-10,Samuel Mutiso,19,Male,Mombasa,Mombasa,TV,LG OLED 65 inch,1,195000,15,165750.0,130553.93,35196.07,Mastercard,Alice,Returning
ORD08173,2025-04-19,Peter Wanjiku,31,Male,Kiambu,Thika,TV,Hisense 43 inch,2,43000,5,81700.0,64657.86,17042.14,M-Pesa,David,New
ORD08174,2025-01-10,James Mwangi,37,Female,Nairobi,Westlands,Accessories,Power Bank,1,4200,10,3780.0,2523.7,1256.3,Mastercard,John,New
ORD08175,2025-03-23,Mary Kamau,47,Female,Nairobi,Nairobi CBD,TV,Samsung 55 inch,3,82000,0,246000.0,168149.06,77850.94,M-Pesa,John,New
ORD08176,2025-03-27,Brian Wanjiku,38,Female,Nairobi,Westlands,Laptop,MacBook Air M4,3,210000,0,630000.0,497730.64,132269.36,Mastercard,Faith,Returning
ORD08177,2025-04-20,Faith Kiptoo,19,Female,Nairobi,Westlands,Accessories,Wireless Mouse,3,2800,15,7140.0,4621.5,2518.5,Visa,John,Returning
ORD08178,2025-07-29,Rose Kamau,26,Female,Nairobi,Nairobi CBD,Laptop,MacBook Air M4,1,210000,5,199500.0,131363.44,68136.56,Visa,Grace,Returning
ORD08179,2025-03-23,Alice Kimani,27,Female,Uasin Gishu,Eldoret,Smartphone,Redmi Note 14,2,38000,5,72200.0,51226.47,20973.53,Cash,Alice,Returning
ORD08180,2025-07-30,Mary Kiptoo,65,Female,Nakuru,Nakuru,Smartphone,iPhone 16,2,185000,0,370000.0,241250.09,128749.91,Visa,Grace,Returning
ORD08181,2025-09-01,Joy Wanjiku,42,Female,Kisumu,Kisumu,Smartphone,iPhone 16,2,185000,0,370000.0,251404.83,118595.17,M-Pesa,Mercy,New
ORD08182,2025-02-24,Brian Kimani,39,Female,Nairobi,Westlands,Smartphone,Samsung Galaxy S25,1,145000,15,123250.0,89087.83,34162.17,Visa,Kevin,Returning
ORD08183,2025-06-13,Daniel Mwangi,50,Female,Nakuru,Nakuru,Accessories,Wireless Mouse,3,2800,5,7980.0,5912.73,2067.27,Visa,Grace,Returning
ORD08184,2025-09-03,Kevin Kariuki,59,Male,Nairobi,Westlands,TV,Samsung 55 inch,3,82000,5,233700.0,156691.41,77008.59,Mastercard,Mercy,New
ORD08185,2025-06-15,Samuel Maina,27,Male,Kisumu,Kisumu,Accessories,Mechanical Keyboard,1,9500,10,8550.0,5676.95,2873.05,M-Pesa,Kevin,Returning
ORD08186,2025-12-30,Faith Kariuki,47,Female,Mombasa,Mombasa,Accessories,Power Bank,1,4200,0,4200.0,2582.42,1617.58,Cash,David,New
ORD08187,2025-10-06,John Kariuki,65,Female,Kisumu,Kisumu,TV,Hisense 43 inch,3,43000,0,129000.0,102121.49,26878.51,M-Pesa,Grace,Returning
ORD08188,2025-02-06,Peter Njoroge,33,Female,Uasin Gishu,Eldoret,Smartphone,Samsung Galaxy S25,2,145000,10,261000.0,176737.89,84262.11,Visa,Mercy,Returning
ORD08189,2025-11-16,Joseph Kimani,61,Male,Kisumu,Kisumu,Accessories,AirPods Pro,4,36000,15,122400.0,80998.42,41401.58,Cash,Alice,New
ORD08190,2025-02-20,David Achieng,50,Male,Uasin Gishu,Eldoret,TV,Hisense 43 inch,2,43000,15,73100.0,44723.53,28376.47,Mastercard,Alice,Returning
ORD08191,2025-11-08,Mary Mwangi,32,Male,Nairobi,Nairobi CBD,Accessories,Mechanical Keyboard,3,9500,15,24225.0,16699.21,7525.79,Visa,John,New
ORD08192,2025-06-05,Ann Njoroge,47,Male,Kiambu,Thika,TV,LG OLED 65 inch,1,195000,5,185250.0,120374.71,64875.29,Cash,David,New
ORD08193,2025-02-10,Ann Kariuki,41,Male,Kiambu,Thika,Laptop,HP EliteBook,1,98000,15,83300.0,60631.16,22668.84,Mastercard,Faith,Returning
ORD08194,2025-09-21,Kevin Otieno,61,Male,Mombasa,Mombasa,Accessories,AirPods Pro,2,36000,15,61200.0,47350.08,13849.92,Cash,Grace,Returning
ORD08195,2025-06-08,Daniel Kamau,31,Female,Nakuru,Nakuru,TV,Samsung 55 inch,1,82000,15,69700.0,48295.63,21404.37,M-Pesa,Alice,New
ORD08196,2025-11-08,Joseph Kamau,52,Female,Kiambu,Thika,Laptop,HP EliteBook,2,98000,0,196000.0,149734.11,46265.89,M-Pesa,Brian,Returning
ORD08197,2025-07-27,Mercy Mwangi,57,Female,Mombasa,Mombasa,TV,Hisense 43 inch,4,43000,0,172000.0,116711.83,55288.17,M-Pesa,Kevin,Returning
ORD08198,2025-02-08,Samuel Kimani,31,Male,Nairobi,Nairobi CBD,Laptop,HP EliteBook,2,98000,10,176400.0,131458.39,44941.61,M-Pesa,Brian,Returning
ORD08199,2025-10-10,Esther Kimani,22,Male,Nakuru,Nakuru,Laptop,HP EliteBook,2,98000,0,196000.0,128141.45,67858.55,Cash,Brian,Returning
ORD08200,2025-06-06,Ann Maina,34,Female,Nakuru,Nakuru,Accessories,Wireless Mouse,2,2800,5,5320.0,3606.9,1713.1,Mastercard,Grace,New
ORD08201,2025-05-14,Esther Omondi,24,Female,Uasin Gishu,Eldoret,TV,LG OLED 65 inch,2,195000,5,370500.0,241855.69,128644.31,M-Pesa,Mercy,New
ORD08202,2025-09-30,Lilian Kimani,44,Female,Nairobi,Nairobi CBD,Smartphone,iPhone 16,4,185000,0,740000.0,481345.17,258654.83,M-Pesa,John,New
ORD08203,2025-06-18,Mary Mutiso,48,Male,Mombasa,Mombasa,Smartphone,Tecno Camon 40,3,28000,10,75600.0,56998.95,18601.05,M-Pesa,Grace,Returning
ORD08204,2025-08-04,Daniel Kiptoo,40,Female,Uasin Gishu,Eldoret,Smartphone,Tecno Camon 40,3,28000,15,71400.0,46317.29,25082.71,Cash,Kevin,New
ORD08205,2025-08-21,Alice Mutiso,27,Male,Kiambu,Thika,Smartphone,Redmi Note 14,4,38000,0,152000.0,108087.32,43912.68,Visa,Brian,New
ORD08206,2025-12-14,Mary Kariuki,28,Male,Kiambu,Thika,Accessories,AirPods Pro,4,36000,5,136800.0,90409.57,46390.43,M-Pesa,Mercy,New
ORD08207,2025-03-07,Grace Mutiso,58,Male,Kisumu,Kisumu,Smartphone,Tecno Camon 40,1,28000,0,28000.0,18733.45,9266.55,M-Pesa,Brian,New
ORD08208,2025-01-10,Joy Mutiso,60,Female,Nairobi,Westlands,Smartphone,iPhone 16,2,185000,10,333000.0,243724.58,89275.42,M-Pesa,Kevin,New
ORD08209,2025-01-01,David Kariuki,45,Female,Nakuru,Nakuru,Smartphone,Tecno Camon 40,2,28000,10,50400.0,39049.64,11350.36,Cash,Faith,Returning
ORD08210,2025-04-18,Peter Kiptoo,27,Male,Nairobi,Westlands,Accessories,Power Bank,1,4200,5,3990.0,2510.9,1479.1,Visa,Grace,Returning
ORD08211,2025-01-06,Ann Njoroge,44,Female,Kiambu,Thika,Accessories,Mechanical Keyboard,3,9500,15,24225.0,16786.99,7438.01,Visa,Brian,New
ORD08212,2025-02-18,Joy Njoroge,45,Male,Nairobi,Westlands,Laptop,Lenovo ThinkPad,2,115000,0,230000.0,146081.43,83918.57,Mastercard,John,New
ORD08213,2025-07-18,Rose Mwangi,48,Male,Kisumu,Kisumu,Laptop,MacBook Air M4,1,210000,15,178500.0,125013.87,53486.13,Visa,Alice,Returning
ORD08214,2025-12-08,Alice Njoroge,35,Female,Kiambu,Thika,TV,Hisense 43 inch,2,43000,5,81700.0,56220.13,25479.87,Mastercard,Alice,Returning
ORD08215,2025-10-12,Grace Otieno,53,Female,Nairobi,Nairobi CBD,Laptop,Dell Inspiron,1,87000,15,73950.0,56605.17,17344.83,Visa,John,Returning
ORD08216,2025-04-28,Alice Wanjiku,34,Female,Uasin Gishu,Eldoret,Smartphone,iPhone 16,2,185000,0,370000.0,286843.59,83156.41,M-Pesa,Mercy,Returning
ORD08217,2025-01-07,Esther Wanjiku,55,Male,Nairobi,Nairobi CBD,Smartphone,Tecno Camon 40,1,28000,10,25200.0,15867.74,9332.26,Visa,Faith,Returning
ORD08218,2025-02-20,Samuel Achieng,19,Female,Mombasa,Mombasa,Accessories,Mechanical Keyboard,2,9500,10,17100.0,12419.2,4680.8,Mastercard,Kevin,New
ORD08219,2025-07-26,James Kariuki,31,Male,Mombasa,Mombasa,Laptop,MacBook Air M4,2,210000,5,399000.0,259390.0,139610.0,Cash,Alice,Returning
ORD08220,2025-05-23,Daniel Kimani,37,Male,Nakuru,Nakuru,Accessories,Mechanical Keyboard,4,9500,10,34200.0,25858.75,8341.25,Visa,Mercy,Returning
ORD08221,2025-12-24,Samuel Otieno,59,Male,Nairobi,Westlands,Smartphone,Redmi Note 14,1,38000,10,34200.0,23781.52,10418.48,M-Pesa,Alice,New
ORD08222,2025-06-06,John Otieno,20,Female,Nakuru,Nakuru,Laptop,Lenovo ThinkPad,2,115000,10,207000.0,147481.13,59518.87,Mastercard,David,Returning
ORD08223,2025-12-05,Joseph Achieng,44,Female,Kiambu,Thika,Smartphone,iPhone 16,1,185000,0,185000.0,136077.44,48922.56,M-Pesa,John,Returning
ORD08224,2025-01-08,Faith Wanjiku,50,Male,Mombasa,Mombasa,TV,Samsung 55 inch,2,82000,5,155800.0,123441.53,32358.47,Cash,Alice,Returning
ORD08225,2025-11-30,James Kiptoo,21,Male,Kiambu,Thika,TV,LG OLED 65 inch,2,195000,10,351000.0,227288.35,123711.65,Cash,Faith,New
ORD08226,2025-02-23,Peter Wanjiku,25,Male,Kiambu,Thika,Accessories,AirPods Pro,4,36000,5,136800.0,96121.96,40678.04,Cash,Kevin,Returning
ORD08227,2025-04-03,James Kimani,28,Female,Nairobi,Westlands,Smartphone,Tecno Camon 40,2,28000,10,50400.0,38042.72,12357.28,M-Pesa,John,New
ORD08228,2025-10-18,Lilian Mwangi,30,Female,Nakuru,Nakuru,Smartphone,Samsung Galaxy S25,1,145000,5,137750.0,110081.95,27668.05,Mastercard,John,Returning
ORD08229,2025-01-04,Samuel Kiptoo,20,Female,Nairobi,Nairobi CBD,TV,Hisense 43 inch,3,43000,5,122550.0,78773.92,43776.08,Cash,David,Returning
ORD08230,2025-02-14,Lilian Maina,36,Female,Nakuru,Nakuru,Smartphone,iPhone 16,1,185000,0,185000.0,111312.71,73687.29,M-Pesa,Kevin,Returning
ORD08231,2025-10-05,Rose Njoroge,54,Male,Nairobi,Westlands,Accessories,Wireless Mouse,4,2800,0,11200.0,8946.59,2253.41,Mastercard,Grace,Returning
ORD08232,2025-03-20,Kevin Kimani,39,Male,Kisumu,Kisumu,Accessories,Wireless Mouse,2,2800,15,4760.0,3109.67,1650.33,Cash,Kevin,New
ORD08233,2025-12-30,Mary Omondi,39,Male,Mombasa,Mombasa,TV,LG OLED 65 inch,4,195000,10,702000.0,485737.63,216262.37,Cash,Faith,New
ORD08234,2025-08-26,Esther Wanjiku,19,Male,Uasin Gishu,Eldoret,Accessories,Wireless Mouse,3,2800,0,8400.0,6351.34,2048.66,Mastercard,David,Returning
ORD08235,2025-03-15,Kevin Mutiso,45,Female,Uasin Gishu,Eldoret,Laptop,Dell Inspiron,2,87000,0,174000.0,113836.4,60163.6,Mastercard,Faith,Returning
ORD08236,2025-05-26,Esther Njoroge,46,Male,Uasin Gishu,Eldoret,Smartphone,Samsung Galaxy S25,3,145000,15,369750.0,254460.57,115289.43,Cash,David,New
ORD08237,2025-05-18,Grace Mwangi,38,Female,Kiambu,Thika,Smartphone,Tecno Camon 40,2,28000,5,53200.0,35895.81,17304.19,M-Pesa,John,Returning
ORD08238,2025-10-19,Ann Mutiso,25,Male,Kisumu,Kisumu,TV,LG OLED 65 inch,2,195000,15,331500.0,239482.77,92017.23,M-Pesa,John,Returning
ORD08239,2025-03-21,James Kariuki,27,Male,Uasin Gishu,Eldoret,Smartphone,iPhone 16,4,185000,0,740000.0,493896.88,246103.12,Mastercard,Mercy,Returning
ORD08240,2025-01-26,Kevin Kimani,49,Male,Nakuru,Nakuru,TV,Samsung 55 inch,3,82000,5,233700.0,176620.69,57079.31,M-Pesa,Mercy,New
ORD08241,2025-05-13,Samuel Kamau,32,Female,Mombasa,Mombasa,TV,LG OLED 65 inch,2,195000,5,370500.0,251054.71,119445.29,Cash,John,Returning
ORD08242,2025-10-27,Michael Achieng,57,Male,Kisumu,Kisumu,Laptop,Dell Inspiron,3,87000,15,221850.0,133269.42,88580.58,Mastercard,Faith,Returning
ORD08243,2025-12-02,Joy Kamau,27,Male,Kiambu,Thika,Smartphone,Tecno Camon 40,1,28000,10,25200.0,17258.74,7941.26,Visa,Grace,New
ORD08244,2025-06-10,James Mutiso,51,Male,Nakuru,Nakuru,Smartphone,Redmi Note 14,4,38000,5,144400.0,89438.44,54961.56,Visa,Grace,Returning
ORD08245,2025-10-18,Joy Achieng,41,Male,Kiambu,Thika,Smartphone,Tecno Camon 40,2,28000,15,47600.0,37480.31,10119.69,Cash,Faith,Returning
ORD08246,2025-07-29,Lilian Kariuki,30,Female,Nairobi,Nairobi CBD,Accessories,Wireless Mouse,2,2800,15,4760.0,2952.4,1807.6,Visa,Brian,New
ORD08247,2025-10-04,Samuel Kimani,27,Female,Nairobi,Nairobi CBD,TV,LG OLED 65 inch,3,195000,15,497250.0,387073.57,110176.43,Mastercard,Kevin,Returning
ORD08248,2025-08-09,Peter Njoroge,57,Male,Nairobi,Westlands,Accessories,AirPods Pro,3,36000,10,97200.0,69985.09,27214.91,Mastercard,Kevin,Returning
ORD08249,2025-01-14,Alice Mutiso,63,Female,Nakuru,Nakuru,Laptop,MacBook Air M4,2,210000,10,378000.0,296899.9,81100.1,Visa,Faith,Returning
ORD08250,2025-10-16,Lilian Kimani,41,Male,Nakuru,Nakuru,TV,Hisense 43 inch,4,43000,0,172000.0,109191.63,62808.37,Visa,David,Returning
ORD08251,2025-12-05,Rose Kiptoo,29,Male,Kiambu,Thika,TV,LG OLED 65 inch,2,195000,5,370500.0,282687.61,87812.39,Mastercard,Grace,New
ORD08252,2025-08-05,Kevin Mutiso,58,Male,Kiambu,Thika,Smartphone,iPhone 16,3,185000,0,555000.0,389026.75,165973.25,M-Pesa,Mercy,New
ORD08253,2025-03-16,Grace Njoroge,39,Male,Kiambu,Thika,Accessories,Power Bank,1,4200,0,4200.0,2912.24,1287.76,Visa,John,Returning
ORD08254,2025-05-10,Mercy Kariuki,57,Male,Nairobi,Nairobi CBD,Accessories,AirPods Pro,1,36000,0,36000.0,23536.04,12463.96,Mastercard,David,Returning
ORD08255,2025-10-02,Brian Kariuki,61,Female,Kisumu,Kisumu,Accessories,Power Bank,3,4200,10,11340.0,6819.58,4520.42,Cash,Grace,New
ORD08256,2025-04-02,Joy Mutiso,59,Male,Nakuru,Nakuru,TV,Samsung 55 inch,2,82000,5,155800.0,102541.77,53258.23,Mastercard,Mercy,Returning
ORD08257,2025-06-29,Joy Mutiso,45,Female,Uasin Gishu,Eldoret,Smartphone,Tecno Camon 40,1,28000,0,28000.0,20786.85,7213.15,Mastercard,Grace,Returning
ORD08258,2025-01-22,Daniel Wanjiku,35,Female,Nairobi,Nairobi CBD,TV,LG OLED 65 inch,4,195000,15,663000.0,446174.4,216825.6,Cash,Alice,New
ORD08259,2025-12-17,James Otieno,30,Male,Nakuru,Nakuru,TV,Hisense 43 inch,1,43000,15,36550.0,26880.72,9669.28,Visa,Grace,New
ORD08260,2025-10-14,Mercy Kiptoo,36,Male,Nairobi,Nairobi CBD,Laptop,Dell Inspiron,4,87000,10,313200.0,188555.19,124644.81,M-Pesa,Alice,New
ORD08261,2025-11-29,Peter Otieno,56,Male,Kiambu,Thika,Laptop,Dell Inspiron,1,87000,0,87000.0,62077.4,24922.6,M-Pesa,Alice,Returning
ORD08262,2025-02-10,Mercy Kamau,63,Male,Kisumu,Kisumu,Accessories,Wireless Mouse,4,2800,15,9520.0,6607.24,2912.76,M-Pesa,Kevin,Returning
ORD08263,2025-10-15,Grace Njoroge,26,Female,Nakuru,Nakuru,Laptop,Dell Inspiron,4,87000,0,348000.0,215777.55,132222.45,Mastercard,Grace,Returning
ORD08264,2025-04-24,Grace Njoroge,50,Female,Kiambu,Thika,Smartphone,Samsung Galaxy S25,2,145000,15,246500.0,175045.17,71454.83,M-Pesa,Mercy,Returning
ORD08265,2025-09-19,Ann Wanjiku,44,Male,Kisumu,Kisumu,Accessories,Wireless Mouse,1,2800,15,2380.0,1443.14,936.86,M-Pesa,John,New
ORD08266,2025-09-05,Lilian Kiptoo,51,Female,Nairobi,Nairobi CBD,TV,LG OLED 65 inch,4,195000,5,741000.0,579662.41,161337.59,Mastercard,David,New
ORD08267,2025-09-26,Esther Kiptoo,18,Female,Nairobi,Nairobi CBD,Accessories,Mechanical Keyboard,1,9500,10,8550.0,5996.69,2553.31,Mastercard,Kevin,Returning
ORD08268,2025-11-01,John Kariuki,23,Female,Kiambu,Thika,Laptop,Dell Inspiron,3,87000,5,247950.0,161683.73,86266.27,Visa,Alice,Returning
ORD08269,2025-08-27,Ann Mutiso,27,Male,Nairobi,Nairobi CBD,Laptop,MacBook Air M4,1,210000,10,189000.0,121515.46,67484.54,Cash,Mercy,New
ORD08270,2025-09-30,Rose Kamau,48,Male,Uasin Gishu,Eldoret,Smartphone,Samsung Galaxy S25,4,145000,0,580000.0,452451.23,127548.77,Cash,Mercy,Returning
ORD08271,2025-10-13,Lilian Achieng,39,Male,Nakuru,Nakuru,TV,Samsung 55 inch,2,82000,5,155800.0,123287.47,32512.53,Cash,John,Returning
ORD08272,2025-09-17,Brian Achieng,23,Male,Kiambu,Thika,Laptop,Lenovo ThinkPad,4,115000,15,391000.0,298204.81,92795.19,Visa,Grace,Returning
ORD08273,2025-11-13,Faith Kariuki,54,Female,Kiambu,Thika,TV,Hisense 43 inch,1,43000,0,43000.0,31252.45,11747.55,Visa,Faith,Returning
ORD08274,2025-09-21,John Wanjiku,34,Female,Mombasa,Mombasa,Accessories,Wireless Mouse,4,2800,10,10080.0,7679.21,2400.79,Mastercard,Kevin,New
ORD08275,2025-09-04,Esther Kiptoo,51,Male,Nakuru,Nakuru,Accessories,Mechanical Keyboard,2,9500,5,18050.0,13465.11,4584.89,Visa,John,Returning
ORD08276,2025-09-30,Esther Kamau,31,Male,Nairobi,Nairobi CBD,Laptop,Dell Inspiron,4,87000,0,348000.0,258662.32,89337.68,Mastercard,Mercy,New
ORD08277,2025-07-25,Esther Omondi,65,Male,Kiambu,Thika,TV,LG OLED 65 inch,3,195000,5,555750.0,425258.1,130491.9,Cash,Mercy,Returning
ORD08278,2025-05-30,Ann Kimani,53,Female,Nakuru,Nakuru,Smartphone,Samsung Galaxy S25,2,145000,15,246500.0,184710.28,61789.72,Cash,Kevin,Returning
ORD08279,2025-10-17,Mary Mwangi,46,Female,Mombasa,Mombasa,TV,Samsung 55 inch,1,82000,0,82000.0,56628.77,25371.23,Visa,Grace,Returning
ORD08280,2025-08-22,Michael Njoroge,53,Male,Mombasa,Mombasa,Laptop,Lenovo ThinkPad,1,115000,5,109250.0,73520.5,35729.5,Cash,Grace,New
ORD08281,2025-02-16,Peter Otieno,38,Male,Nairobi,Nairobi CBD,Laptop,HP EliteBook,2,98000,15,166600.0,110950.71,55649.29,Cash,John,New
ORD08282,2025-02-09,Mercy Mwangi,34,Female,Nairobi,Nairobi CBD,TV,Hisense 43 inch,4,43000,10,154800.0,105018.96,49781.04,Mastercard,Grace,New
ORD08283,2025-11-29,David Kariuki,57,Male,Nairobi,Westlands,Laptop,Lenovo ThinkPad,4,115000,15,391000.0,271751.02,119248.98,Mastercard,Kevin,Returning
ORD08284,2025-08-21,Esther Wanjiku,45,Female,Mombasa,Mombasa,Laptop,MacBook Air M4,3,210000,10,567000.0,443252.96,123747.04,M-Pesa,Faith,Returning
ORD08285,2025-07-24,Rose Wanjiku,61,Male,Kisumu,Kisumu,TV,LG OLED 65 inch,4,195000,10,702000.0,429663.31,272336.69,Cash,Alice,Returning
ORD08286,2025-01-07,Daniel Kimani,30,Female,Nakuru,Nakuru,Laptop,MacBook Air M4,3,210000,5,598500.0,408054.04,190445.96,Mastercard,Alice,Returning
ORD08287,2025-12-10,Faith Kamau,26,Male,Nairobi,Nairobi CBD,Laptop,Dell Inspiron,4,87000,10,313200.0,202309.02,110890.98,Visa,Alice,Returning
ORD08288,2025-08-17,John Njoroge,42,Male,Mombasa,Mombasa,Smartphone,Redmi Note 14,4,38000,5,144400.0,96091.78,48308.22,Visa,Alice,Returning
ORD08289,2025-05-16,Daniel Otieno,26,Female,Kisumu,Kisumu,Smartphone,Redmi Note 14,4,38000,0,152000.0,108988.62,43011.38,M-Pesa,Faith,New
ORD08290,2025-10-18,James Omondi,54,Male,Nakuru,Nakuru,Smartphone,iPhone 16,1,185000,0,185000.0,117939.05,67060.95,Visa,Grace,New
ORD08291,2025-12-18,Grace Kariuki,21,Male,Kiambu,Thika,Laptop,HP EliteBook,3,98000,10,264600.0,209331.59,55268.41,Mastercard,Alice,Returning
ORD08292,2025-05-11,Rose Maina,48,Female,Kiambu,Thika,Accessories,AirPods Pro,3,36000,5,102600.0,68366.34,34233.66,Visa,Faith,New
ORD08293,2025-06-05,Samuel Mwangi,54,Female,Mombasa,Mombasa,Smartphone,iPhone 16,3,185000,0,555000.0,404581.88,150418.12,Mastercard,Alice,New
ORD08294,2025-05-28,David Mwangi,55,Male,Nairobi,Nairobi CBD,Laptop,MacBook Air M4,1,210000,10,189000.0,119809.23,69190.77,M-Pesa,David,New
ORD08295,2025-12-21,Kevin Maina,47,Male,Mombasa,Mombasa,Laptop,Lenovo ThinkPad,4,115000,5,437000.0,324131.68,112868.32,Mastercard,Faith,New
ORD08296,2025-10-27,Daniel Kariuki,18,Female,Mombasa,Mombasa,Smartphone,iPhone 16,3,185000,15,471750.0,300075.96,171674.04,Cash,Faith,Returning
ORD08297,2025-10-22,Joy Kimani,43,Male,Nairobi,Westlands,Laptop,Lenovo ThinkPad,2,115000,5,218500.0,167869.11,50630.89,Mastercard,Kevin,New
ORD08298,2025-07-27,Samuel Mutiso,59,Male,Nairobi,Westlands,TV,Samsung 55 inch,3,82000,0,246000.0,193092.6,52907.4,Mastercard,David,Returning
ORD08299,2025-06-12,Lilian Mwangi,21,Female,Nairobi,Westlands,TV,Hisense 43 inch,4,43000,0,172000.0,113374.6,58625.4,Mastercard,Kevin,New
ORD08300,2025-05-25,James Mutiso,26,Female,Nairobi,Nairobi CBD,Smartphone,Redmi Note 14,3,38000,5,108300.0,78513.68,29786.32,Cash,Mercy,New
ORD08301,2025-07-28,Daniel Mwangi,51,Female,Uasin Gishu,Eldoret,Laptop,Lenovo ThinkPad,4,115000,5,437000.0,324418.99,112581.01,Cash,Brian,New
ORD08302,2025-04-28,Mary Achieng,22,Female,Nakuru,Nakuru,TV,Samsung 55 inch,1,82000,10,73800.0,50151.32,23648.68,Cash,David,Returning
ORD08303,2025-10-24,Daniel Achieng,32,Female,Kiambu,Thika,Laptop,Lenovo ThinkPad,1,115000,0,115000.0,70598.61,44401.39,Mastercard,David,Returning
ORD08304,2025-09-15,Peter Otieno,24,Female,Uasin Gishu,Eldoret,Accessories,Mechanical Keyboard,4,9500,5,36100.0,26789.06,9310.94,M-Pesa,Faith,New
ORD08305,2025-04-21,Brian Kimani,40,Female,Nakuru,Nakuru,Smartphone,Samsung Galaxy S25,4,145000,0,580000.0,352304.45,227695.55,M-Pesa,John,Returning
ORD08306,2025-07-11,Michael Kiptoo,56,Male,Uasin Gishu,Eldoret,Smartphone,iPhone 16,2,185000,0,370000.0,226264.8,143735.2,Visa,Brian,Returning
ORD08307,2025-11-10,Michael Kiptoo,46,Male,Mombasa,Mombasa,Accessories,Mechanical Keyboard,4,9500,5,36100.0,24974.04,11125.96,Mastercard,Brian,Returning
ORD08308,2025-10-05,Joseph Mutiso,62,Male,Nairobi,Westlands,Accessories,Wireless Mouse,1,2800,15,2380.0,1490.26,889.74,Mastercard,Faith,New
ORD08309,2025-10-08,Mercy Omondi,52,Male,Nairobi,Westlands,TV,LG OLED 65 inch,2,195000,5,370500.0,229648.7,140851.3,Cash,John,Returning
ORD08310,2025-08-09,Rose Mutiso,21,Male,Nairobi,Westlands,Accessories,Power Bank,4,4200,0,16800.0,11591.4,5208.6,Cash,John,Returning
